"PeakName"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"annoFileCollapsed.seqnames"	"annoFileCollapsed.start"	"annoFileCollapsed.end"	"annoFileCollapsed.width"	"annoFileCollapsed.strand"	"annoFileCollapsed.id"	"annoFileCollapsed.tx_id"	"annoFileCollapsed.gene_id"	"annoFileCollapsed.symbol"	"annoFileCollapsed.type"	"annoFileCollapsed.UniqueRegion"	"annoFileCollapsed.UniqueRegionGene"	"annoFileCollapsed.UniqueRegionGeneType"	"annoFileCollapsed.GeneAnnoType"	"id"	"tx_id"	"gene_id"	"symbol"	"type"	"UniqueRegion"	"UniqueRegionGene"	"UniqueRegionGeneType"	"GeneAnnoType"	"NarrowPeak.seqnames"	"NarrowPeak.start"	"NarrowPeak.end"	"NarrowPeak.width"	"NarrowPeak.strand"	"NarrowPeak.PeakName"	"NarrowPeak.Score"	"NarrowPeak.Srand"	"NarrowPeak.Enrichment"	"NarrowPeak.pPvalue"	"NarrowPeak.pQvalue"	"NarrowPeak.OffsetFromStart"	"Score"	"Srand"	"Enrichment"	"pPvalue"	"pQvalue"	"OffsetFromStart"
"Peak_5687"	144.099978409334	-3.17155561578841	0.332365734699109	-9.54236638942226	1.39609650423512e-21	3.49810189090512e-19	"chr6"	121770874	122715695	944822	"*"	"intergenic:5836"	NA	NA	NA	"hg19_genes_intergenic"	"chr6:121770874-122715695"	"chr6:121770874-122715695_NA"	"chr6:121770874-122715695_NA_hg19_genes_intergenic"	"NA_hg19_genes_intergenic"	"intergenic:5836"	NA	NA	NA	"hg19_genes_intergenic"	"chr6:121770874-122715695"	"chr6:121770874-122715695_NA"	"chr6:121770874-122715695_NA_hg19_genes_intergenic"	"NA_hg19_genes_intergenic"	"chr6"	122464959	122466069	1111	"*"	"Peak_5687"	1986	"."	7.31416	198.63924	195.28096	601	1986	"."	7.31416	198.63924	195.28096	601
"Peak_5719"	158.729013389762	-2.33104897408174	0.466549762755168	-4.99635657366096	5.84235905188377e-07	3.95619800223883e-06	"chr5"	176560833	176560953	121	"+"	"exon:210437"	"uc003mfq.3"	"64324"	"NSD1"	"hg19_genes_exons"	"chr5:176560833-176560953"	"chr5:176560833-176560953_NSD1"	"chr5:176560833-176560953_NSD1_hg19_genes_exons"	"NSD1_hg19_genes_exons"	"exon:210437"	"uc003mfq.3"	"64324"	"NSD1"	"hg19_genes_exons"	"chr5:176560833-176560953"	"chr5:176560833-176560953_NSD1"	"chr5:176560833-176560953_NSD1_hg19_genes_exons"	"NSD1_hg19_genes_exons"	"chr5"	176559297	176561766	2470	"*"	"Peak_5719"	1979	"."	8.93535	197.92233	194.56641	1344	1979	"."	8.93535	197.92233	194.56641	1344
"Peak_5719"	158.729013389762	-2.33104897408174	0.466549762755168	-4.99635657366096	5.84235905188377e-07	3.95619800223883e-06	"chr5"	176559080	176560079	1000	"+"	"promoter:21885"	"uc003mfp.2"	"64324"	"NSD1"	"hg19_genes_promoters"	"chr5:176559080-176560079"	"chr5:176559080-176560079_NSD1"	"chr5:176559080-176560079_NSD1_hg19_genes_promoters"	"NSD1_hg19_genes_promoters"	"promoter:21885"	"uc003mfp.2"	"64324"	"NSD1"	"hg19_genes_promoters"	"chr5:176559080-176560079"	"chr5:176559080-176560079_NSD1"	"chr5:176559080-176560079_NSD1_hg19_genes_promoters"	"NSD1_hg19_genes_promoters"	"chr5"	176559297	176561766	2470	"*"	"Peak_5719"	1979	"."	8.93535	197.92233	194.56641	1344	1979	"."	8.93535	197.92233	194.56641	1344
"Peak_5719"	158.729013389762	-2.33104897408174	0.466549762755168	-4.99635657366096	5.84235905188377e-07	3.95619800223883e-06	"chr5"	176559833	176560832	1000	"+"	"promoter:21887"	"uc003mfq.3"	"64324"	"NSD1"	"hg19_genes_promoters"	"chr5:176559833-176560832"	"chr5:176559833-176560832_NSD1"	"chr5:176559833-176560832_NSD1_hg19_genes_promoters"	"NSD1_hg19_genes_promoters"	"promoter:21887"	"uc003mfq.3"	"64324"	"NSD1"	"hg19_genes_promoters"	"chr5:176559833-176560832"	"chr5:176559833-176560832_NSD1"	"chr5:176559833-176560832_NSD1_hg19_genes_promoters"	"NSD1_hg19_genes_promoters"	"chr5"	176559297	176561766	2470	"*"	"Peak_5719"	1979	"."	8.93535	197.92233	194.56641	1344	1979	"."	8.93535	197.92233	194.56641	1344
"Peak_5719"	158.729013389762	-2.33104897408174	0.466549762755168	-4.99635657366096	5.84235905188377e-07	3.95619800223883e-06	"chr5"	176557088	176561087	4000	"+"	"1to5kb:21889"	"uc003mfs.1"	"64324"	"NSD1"	"hg19_genes_1to5kb"	"chr5:176557088-176561087"	"chr5:176557088-176561087_NSD1"	"chr5:176557088-176561087_NSD1_hg19_genes_1to5kb"	"NSD1_hg19_genes_1to5kb"	"1to5kb:21889"	"uc003mfs.1"	"64324"	"NSD1"	"hg19_genes_1to5kb"	"chr5:176557088-176561087"	"chr5:176557088-176561087_NSD1"	"chr5:176557088-176561087_NSD1_hg19_genes_1to5kb"	"NSD1_hg19_genes_1to5kb"	"chr5"	176559297	176561766	2470	"*"	"Peak_5719"	1979	"."	8.93535	197.92233	194.56641	1344	1979	"."	8.93535	197.92233	194.56641	1344
"Peak_5719"	158.729013389762	-2.33104897408174	0.466549762755168	-4.99635657366096	5.84235905188377e-07	3.95619800223883e-06	"chr5"	176560833	176560953	121	"+"	"5UTR:31434"	"uc003mfq.3"	"64324"	"NSD1"	"hg19_genes_5UTRs"	"chr5:176560833-176560953"	"chr5:176560833-176560953_NSD1"	"chr5:176560833-176560953_NSD1_hg19_genes_5UTRs"	"NSD1_hg19_genes_5UTRs"	"5UTR:31434"	"uc003mfq.3"	"64324"	"NSD1"	"hg19_genes_5UTRs"	"chr5:176560833-176560953"	"chr5:176560833-176560953_NSD1"	"chr5:176560833-176560953_NSD1_hg19_genes_5UTRs"	"NSD1_hg19_genes_5UTRs"	"chr5"	176559297	176561766	2470	"*"	"Peak_5719"	1979	"."	8.93535	197.92233	194.56641	1344	1979	"."	8.93535	197.92233	194.56641	1344
"Peak_5719"	158.729013389762	-2.33104897408174	0.466549762755168	-4.99635657366096	5.84235905188377e-07	3.95619800223883e-06	"chr5"	176555833	176559832	4000	"+"	"1to5kb:21887"	"uc003mfq.3"	"64324"	"NSD1"	"hg19_genes_1to5kb"	"chr5:176555833-176559832"	"chr5:176555833-176559832_NSD1"	"chr5:176555833-176559832_NSD1_hg19_genes_1to5kb"	"NSD1_hg19_genes_1to5kb"	"1to5kb:21887"	"uc003mfq.3"	"64324"	"NSD1"	"hg19_genes_1to5kb"	"chr5:176555833-176559832"	"chr5:176555833-176559832_NSD1"	"chr5:176555833-176559832_NSD1_hg19_genes_1to5kb"	"NSD1_hg19_genes_1to5kb"	"chr5"	176559297	176561766	2470	"*"	"Peak_5719"	1979	"."	8.93535	197.92233	194.56641	1344	1979	"."	8.93535	197.92233	194.56641	1344
"Peak_5719"	158.729013389762	-2.33104897408174	0.466549762755168	-4.99635657366096	5.84235905188377e-07	3.95619800223883e-06	"chr5"	176560156	176562087	1932	"+"	"intron:188511"	"uc003mfp.2"	"64324"	"NSD1"	"hg19_genes_introns"	"chr5:176560156-176562087"	"chr5:176560156-176562087_NSD1"	"chr5:176560156-176562087_NSD1_hg19_genes_introns"	"NSD1_hg19_genes_introns"	"intron:188511"	"uc003mfp.2"	"64324"	"NSD1"	"hg19_genes_introns"	"chr5:176560156-176562087"	"chr5:176560156-176562087_NSD1"	"chr5:176560156-176562087_NSD1_hg19_genes_introns"	"NSD1_hg19_genes_introns"	"chr5"	176559297	176561766	2470	"*"	"Peak_5719"	1979	"."	8.93535	197.92233	194.56641	1344	1979	"."	8.93535	197.92233	194.56641	1344
"Peak_5719"	158.729013389762	-2.33104897408174	0.466549762755168	-4.99635657366096	5.84235905188377e-07	3.95619800223883e-06	"chr5"	176560080	176560155	76	"+"	"5UTR:31430"	"uc003mfp.2"	"64324"	"NSD1"	"hg19_genes_5UTRs"	"chr5:176560080-176560155"	"chr5:176560080-176560155_NSD1"	"chr5:176560080-176560155_NSD1_hg19_genes_5UTRs"	"NSD1_hg19_genes_5UTRs"	"5UTR:31430"	"uc003mfp.2"	"64324"	"NSD1"	"hg19_genes_5UTRs"	"chr5:176560080-176560155"	"chr5:176560080-176560155_NSD1"	"chr5:176560080-176560155_NSD1_hg19_genes_5UTRs"	"NSD1_hg19_genes_5UTRs"	"chr5"	176559297	176561766	2470	"*"	"Peak_5719"	1979	"."	8.93535	197.92233	194.56641	1344	1979	"."	8.93535	197.92233	194.56641	1344
"Peak_5719"	158.729013389762	-2.33104897408174	0.466549762755168	-4.99635657366096	5.84235905188377e-07	3.95619800223883e-06	"chr5"	176561088	176562087	1000	"+"	"promoter:21889"	"uc003mfs.1"	"64324"	"NSD1"	"hg19_genes_promoters"	"chr5:176561088-176562087"	"chr5:176561088-176562087_NSD1"	"chr5:176561088-176562087_NSD1_hg19_genes_promoters"	"NSD1_hg19_genes_promoters"	"promoter:21889"	"uc003mfs.1"	"64324"	"NSD1"	"hg19_genes_promoters"	"chr5:176561088-176562087"	"chr5:176561088-176562087_NSD1"	"chr5:176561088-176562087_NSD1_hg19_genes_promoters"	"NSD1_hg19_genes_promoters"	"chr5"	176559297	176561766	2470	"*"	"Peak_5719"	1979	"."	8.93535	197.92233	194.56641	1344	1979	"."	8.93535	197.92233	194.56641	1344
"Peak_5719"	158.729013389762	-2.33104897408174	0.466549762755168	-4.99635657366096	5.84235905188377e-07	3.95619800223883e-06	"chr5"	176560954	176562087	1134	"+"	"intron:188537"	"uc003mfq.3"	"64324"	"NSD1"	"hg19_genes_introns"	"chr5:176560954-176562087"	"chr5:176560954-176562087_NSD1"	"chr5:176560954-176562087_NSD1_hg19_genes_introns"	"NSD1_hg19_genes_introns"	"intron:188537"	"uc003mfq.3"	"64324"	"NSD1"	"hg19_genes_introns"	"chr5:176560954-176562087"	"chr5:176560954-176562087_NSD1"	"chr5:176560954-176562087_NSD1_hg19_genes_introns"	"NSD1_hg19_genes_introns"	"chr5"	176559297	176561766	2470	"*"	"Peak_5719"	1979	"."	8.93535	197.92233	194.56641	1344	1979	"."	8.93535	197.92233	194.56641	1344
"Peak_5719"	158.729013389762	-2.33104897408174	0.466549762755168	-4.99635657366096	5.84235905188377e-07	3.95619800223883e-06	"chr5"	176560080	176560155	76	"+"	"exon:210409"	"uc003mfp.2"	"64324"	"NSD1"	"hg19_genes_exons"	"chr5:176560080-176560155"	"chr5:176560080-176560155_NSD1"	"chr5:176560080-176560155_NSD1_hg19_genes_exons"	"NSD1_hg19_genes_exons"	"exon:210409"	"uc003mfp.2"	"64324"	"NSD1"	"hg19_genes_exons"	"chr5:176560080-176560155"	"chr5:176560080-176560155_NSD1"	"chr5:176560080-176560155_NSD1_hg19_genes_exons"	"NSD1_hg19_genes_exons"	"chr5"	176559297	176561766	2470	"*"	"Peak_5719"	1979	"."	8.93535	197.92233	194.56641	1344	1979	"."	8.93535	197.92233	194.56641	1344
"Peak_572"	249.710420391453	-2.67696085603766	0.349118556073147	-7.66777018714751	1.75012089698483e-14	8.21658592527799e-13	"chr3"	120461309	120461384	76	"-"	"exon:160264"	"uc003edx.3"	"285282"	"RABL3"	"hg19_genes_exons"	"chr3:120461309-120461384"	"chr3:120461309-120461384_RABL3"	"chr3:120461309-120461384_RABL3_hg19_genes_exons"	"RABL3_hg19_genes_exons"	"exon:160264"	"uc003edx.3"	"285282"	"RABL3"	"hg19_genes_exons"	"chr3:120461309-120461384"	"chr3:120461309-120461384_RABL3"	"chr3:120461309-120461384_RABL3_hg19_genes_exons"	"RABL3_hg19_genes_exons"	"chr3"	120460873	120462036	1164	"*"	"Peak_572"	7063	"."	15.68024	706.32947	701.74982	579	7063	"."	15.68024	706.32947	701.74982	579
"Peak_572"	249.710420391453	-2.67696085603766	0.349118556073147	-7.66777018714751	1.75012089698483e-14	8.21658592527799e-13	"chr3"	120461642	120469369	7728	"+"	"intron:124582"	"uc003edz.4"	"2960"	"GTF2E1"	"hg19_genes_introns"	"chr3:120461642-120469369"	"chr3:120461642-120469369_GTF2E1"	"chr3:120461642-120469369_GTF2E1_hg19_genes_introns"	"GTF2E1_hg19_genes_introns"	"intron:124582"	"uc003edz.4"	"2960"	"GTF2E1"	"hg19_genes_introns"	"chr3:120461642-120469369"	"chr3:120461642-120469369_GTF2E1"	"chr3:120461642-120469369_GTF2E1_hg19_genes_introns"	"GTF2E1_hg19_genes_introns"	"chr3"	120460873	120462036	1164	"*"	"Peak_572"	7063	"."	15.68024	706.32947	701.74982	579	7063	"."	15.68024	706.32947	701.74982	579
"Peak_572"	249.710420391453	-2.67696085603766	0.349118556073147	-7.66777018714751	1.75012089698483e-14	8.21658592527799e-13	"chr3"	120449635	120461308	11674	"-"	"intron:143757"	"uc003edx.3"	"285282"	"RABL3"	"hg19_genes_introns"	"chr3:120449635-120461308"	"chr3:120449635-120461308_RABL3"	"chr3:120449635-120461308_RABL3_hg19_genes_introns"	"RABL3_hg19_genes_introns"	"intron:143757"	"uc003edx.3"	"285282"	"RABL3"	"hg19_genes_introns"	"chr3:120449635-120461308"	"chr3:120449635-120461308_RABL3"	"chr3:120449635-120461308_RABL3_hg19_genes_introns"	"RABL3_hg19_genes_introns"	"chr3"	120460873	120462036	1164	"*"	"Peak_572"	7063	"."	15.68024	706.32947	701.74982	579	7063	"."	15.68024	706.32947	701.74982	579
"Peak_572"	249.710420391453	-2.67696085603766	0.349118556073147	-7.66777018714751	1.75012089698483e-14	8.21658592527799e-13	"chr3"	120461185	120461584	400	"-"	"intronexonboundary:149302"	"uc003edx.3"	"285282"	"RABL3"	"hg19_genes_intronexonboundaries"	"chr3:120461185-120461584"	"chr3:120461185-120461584_RABL3"	"chr3:120461185-120461584_RABL3_hg19_genes_intronexonboundaries"	"RABL3_hg19_genes_intronexonboundaries"	"intronexonboundary:149302"	"uc003edx.3"	"285282"	"RABL3"	"hg19_genes_intronexonboundaries"	"chr3:120461185-120461584"	"chr3:120461185-120461584_RABL3"	"chr3:120461185-120461584_RABL3_hg19_genes_intronexonboundaries"	"RABL3_hg19_genes_intronexonboundaries"	"chr3"	120460873	120462036	1164	"*"	"Peak_572"	7063	"."	15.68024	706.32947	701.74982	579	7063	"."	15.68024	706.32947	701.74982	579
"Peak_572"	249.710420391453	-2.67696085603766	0.349118556073147	-7.66777018714751	1.75012089698483e-14	8.21658592527799e-13	"chr3"	120461355	120461384	30	"-"	"5UTR:24182"	"uc003edx.3"	"285282"	"RABL3"	"hg19_genes_5UTRs"	"chr3:120461355-120461384"	"chr3:120461355-120461384_RABL3"	"chr3:120461355-120461384_RABL3_hg19_genes_5UTRs"	"RABL3_hg19_genes_5UTRs"	"5UTR:24182"	"uc003edx.3"	"285282"	"RABL3"	"hg19_genes_5UTRs"	"chr3:120461355-120461384"	"chr3:120461355-120461384_RABL3"	"chr3:120461355-120461384_RABL3_hg19_genes_5UTRs"	"RABL3_hg19_genes_5UTRs"	"chr3"	120460873	120462036	1164	"*"	"Peak_572"	7063	"."	15.68024	706.32947	701.74982	579	7063	"."	15.68024	706.32947	701.74982	579
"Peak_572"	249.710420391453	-2.67696085603766	0.349118556073147	-7.66777018714751	1.75012089698483e-14	8.21658592527799e-13	"chr3"	120460558	120461557	1000	"+"	"promoter:14383"	"uc003edz.4"	"2960"	"GTF2E1"	"hg19_genes_promoters"	"chr3:120460558-120461557"	"chr3:120460558-120461557_GTF2E1"	"chr3:120460558-120461557_GTF2E1_hg19_genes_promoters"	"GTF2E1_hg19_genes_promoters"	"promoter:14383"	"uc003edz.4"	"2960"	"GTF2E1"	"hg19_genes_promoters"	"chr3:120460558-120461557"	"chr3:120460558-120461557_GTF2E1"	"chr3:120460558-120461557_GTF2E1_hg19_genes_promoters"	"GTF2E1_hg19_genes_promoters"	"chr3"	120460873	120462036	1164	"*"	"Peak_572"	7063	"."	15.68024	706.32947	701.74982	579	7063	"."	15.68024	706.32947	701.74982	579
"Peak_572"	249.710420391453	-2.67696085603766	0.349118556073147	-7.66777018714751	1.75012089698483e-14	8.21658592527799e-13	"chr3"	120461385	120462384	1000	"-"	"promoter:16500"	"uc003edx.3"	"285282"	"RABL3"	"hg19_genes_promoters"	"chr3:120461385-120462384"	"chr3:120461385-120462384_RABL3"	"chr3:120461385-120462384_RABL3_hg19_genes_promoters"	"RABL3_hg19_genes_promoters"	"promoter:16500"	"uc003edx.3"	"285282"	"RABL3"	"hg19_genes_promoters"	"chr3:120461385-120462384"	"chr3:120461385-120462384_RABL3"	"chr3:120461385-120462384_RABL3_hg19_genes_promoters"	"RABL3_hg19_genes_promoters"	"chr3"	120460873	120462036	1164	"*"	"Peak_572"	7063	"."	15.68024	706.32947	701.74982	579	7063	"."	15.68024	706.32947	701.74982	579
"Peak_572"	249.710420391453	-2.67696085603766	0.349118556073147	-7.66777018714751	1.75012089698483e-14	8.21658592527799e-13	"chr3"	120461558	120461641	84	"+"	"exon:138978"	"uc003edz.4"	"2960"	"GTF2E1"	"hg19_genes_exons"	"chr3:120461558-120461641"	"chr3:120461558-120461641_GTF2E1"	"chr3:120461558-120461641_GTF2E1_hg19_genes_exons"	"GTF2E1_hg19_genes_exons"	"exon:138978"	"uc003edz.4"	"2960"	"GTF2E1"	"hg19_genes_exons"	"chr3:120461558-120461641"	"chr3:120461558-120461641_GTF2E1"	"chr3:120461558-120461641_GTF2E1_hg19_genes_exons"	"GTF2E1_hg19_genes_exons"	"chr3"	120460873	120462036	1164	"*"	"Peak_572"	7063	"."	15.68024	706.32947	701.74982	579	7063	"."	15.68024	706.32947	701.74982	579
"Peak_572"	249.710420391453	-2.67696085603766	0.349118556073147	-7.66777018714751	1.75012089698483e-14	8.21658592527799e-13	"chr3"	120461558	120461641	84	"+"	"5UTR:20995"	"uc003edz.4"	"2960"	"GTF2E1"	"hg19_genes_5UTRs"	"chr3:120461558-120461641"	"chr3:120461558-120461641_GTF2E1"	"chr3:120461558-120461641_GTF2E1_hg19_genes_5UTRs"	"GTF2E1_hg19_genes_5UTRs"	"5UTR:20995"	"uc003edz.4"	"2960"	"GTF2E1"	"hg19_genes_5UTRs"	"chr3:120461558-120461641"	"chr3:120461558-120461641_GTF2E1"	"chr3:120461558-120461641_GTF2E1_hg19_genes_5UTRs"	"GTF2E1_hg19_genes_5UTRs"	"chr3"	120460873	120462036	1164	"*"	"Peak_572"	7063	"."	15.68024	706.32947	701.74982	579	7063	"."	15.68024	706.32947	701.74982	579
"Peak_5726"	148.702431343952	-3.2180925271812	0.348310135150831	-9.23915844650242	2.48443497993365e-20	4.57433692255866e-18	"chr9"	14307520	14398522	91003	"-"	"intron:295826"	"uc022bdp.1"	"4781"	"NFIB"	"hg19_genes_introns"	"chr9:14307520-14398522"	"chr9:14307520-14398522_NFIB"	"chr9:14307520-14398522_NFIB_hg19_genes_introns"	"NFIB_hg19_genes_introns"	"intron:295826"	"uc022bdp.1"	"4781"	"NFIB"	"hg19_genes_introns"	"chr9:14307520-14398522"	"chr9:14307520-14398522_NFIB"	"chr9:14307520-14398522_NFIB_hg19_genes_introns"	"NFIB_hg19_genes_introns"	"chr9"	14343387	14345197	1811	"*"	"Peak_5726"	1977	"."	7.17787	197.71291	194.35771	920	1977	"."	7.17787	197.71291	194.35771	920
"Peak_573"	397.864427518308	-2.30944206490379	0.343279159886515	-6.72759181089605	1.72493997105375e-11	3.86949895141464e-10	"chr13"	34098510	34235413	136904	"-"	"intron:411816"	"uc001uux.3"	"90627"	"STARD13"	"hg19_genes_introns"	"chr13:34098510-34235413"	"chr13:34098510-34235413_STARD13"	"chr13:34098510-34235413_STARD13_hg19_genes_introns"	"STARD13_hg19_genes_introns"	"intron:411816"	"uc001uux.3"	"90627"	"STARD13"	"hg19_genes_introns"	"chr13:34098510-34235413"	"chr13:34098510-34235413_STARD13"	"chr13:34098510-34235413_STARD13_hg19_genes_introns"	"STARD13_hg19_genes_introns"	"chr13"	34116199	34117653	1455	"*"	"Peak_573"	7059	"."	11.30792	705.94995	701.37091	660	7059	"."	11.30792	705.94995	701.37091	660
"Peak_5746"	116.678615269404	-2.52489490994653	0.418552807505996	-6.03244050611309	1.61501810063073e-09	2.17951451658308e-08	"chr1"	25943959	25944828	870	"+"	"exon:6043"	"uc001bkm.2"	"57134"	"MAN1C1"	"hg19_genes_exons"	"chr1:25943959-25944828"	"chr1:25943959-25944828_MAN1C1"	"chr1:25943959-25944828_MAN1C1_hg19_genes_exons"	"MAN1C1_hg19_genes_exons"	"exon:6043"	"uc001bkm.2"	"57134"	"MAN1C1"	"hg19_genes_exons"	"chr1:25943959-25944828"	"chr1:25943959-25944828_MAN1C1"	"chr1:25943959-25944828_MAN1C1_hg19_genes_exons"	"MAN1C1_hg19_genes_exons"	"chr1"	25942265	25944039	1775	"*"	"Peak_5746"	1971	"."	9.39753	197.17448	193.82109	859	1971	"."	9.39753	197.17448	193.82109	859
"Peak_5746"	116.678615269404	-2.52489490994653	0.418552807505996	-6.03244050611309	1.61501810063073e-09	2.17951451658308e-08	"chr1"	25942959	25943958	1000	"+"	"promoter:661"	"uc001bkm.2"	"57134"	"MAN1C1"	"hg19_genes_promoters"	"chr1:25942959-25943958"	"chr1:25942959-25943958_MAN1C1"	"chr1:25942959-25943958_MAN1C1_hg19_genes_promoters"	"MAN1C1_hg19_genes_promoters"	"promoter:661"	"uc001bkm.2"	"57134"	"MAN1C1"	"hg19_genes_promoters"	"chr1:25942959-25943958"	"chr1:25942959-25943958_MAN1C1"	"chr1:25942959-25943958_MAN1C1_hg19_genes_promoters"	"MAN1C1_hg19_genes_promoters"	"chr1"	25942265	25944039	1775	"*"	"Peak_5746"	1971	"."	9.39753	197.17448	193.82109	859	1971	"."	9.39753	197.17448	193.82109	859
"Peak_5746"	116.678615269404	-2.52489490994653	0.418552807505996	-6.03244050611309	1.61501810063073e-09	2.17951451658308e-08	"chr1"	25938959	25942958	4000	"+"	"1to5kb:661"	"uc001bkm.2"	"57134"	"MAN1C1"	"hg19_genes_1to5kb"	"chr1:25938959-25942958"	"chr1:25938959-25942958_MAN1C1"	"chr1:25938959-25942958_MAN1C1_hg19_genes_1to5kb"	"MAN1C1_hg19_genes_1to5kb"	"1to5kb:661"	"uc001bkm.2"	"57134"	"MAN1C1"	"hg19_genes_1to5kb"	"chr1:25938959-25942958"	"chr1:25938959-25942958_MAN1C1"	"chr1:25938959-25942958_MAN1C1_hg19_genes_1to5kb"	"MAN1C1_hg19_genes_1to5kb"	"chr1"	25942265	25944039	1775	"*"	"Peak_5746"	1971	"."	9.39753	197.17448	193.82109	859	1971	"."	9.39753	197.17448	193.82109	859
"Peak_5746"	116.678615269404	-2.52489490994653	0.418552807505996	-6.03244050611309	1.61501810063073e-09	2.17951451658308e-08	"chr1"	25943959	25944828	870	"+"	"5UTR:934"	"uc009vry.1"	"57134"	"MAN1C1"	"hg19_genes_5UTRs"	"chr1:25943959-25944828"	"chr1:25943959-25944828_MAN1C1"	"chr1:25943959-25944828_MAN1C1_hg19_genes_5UTRs"	"MAN1C1_hg19_genes_5UTRs"	"5UTR:934"	"uc009vry.1"	"57134"	"MAN1C1"	"hg19_genes_5UTRs"	"chr1:25943959-25944828"	"chr1:25943959-25944828_MAN1C1"	"chr1:25943959-25944828_MAN1C1_hg19_genes_5UTRs"	"MAN1C1_hg19_genes_5UTRs"	"chr1"	25942265	25944039	1775	"*"	"Peak_5746"	1971	"."	9.39753	197.17448	193.82109	859	1971	"."	9.39753	197.17448	193.82109	859
"Peak_5746"	116.678615269404	-2.52489490994653	0.418552807505996	-6.03244050611309	1.61501810063073e-09	2.17951451658308e-08	"chr1"	25943959	25944288	330	"+"	"5UTR:933"	"uc001bkm.2"	"57134"	"MAN1C1"	"hg19_genes_5UTRs"	"chr1:25943959-25944288"	"chr1:25943959-25944288_MAN1C1"	"chr1:25943959-25944288_MAN1C1_hg19_genes_5UTRs"	"MAN1C1_hg19_genes_5UTRs"	"5UTR:933"	"uc001bkm.2"	"57134"	"MAN1C1"	"hg19_genes_5UTRs"	"chr1:25943959-25944288"	"chr1:25943959-25944288_MAN1C1"	"chr1:25943959-25944288_MAN1C1_hg19_genes_5UTRs"	"MAN1C1_hg19_genes_5UTRs"	"chr1"	25942265	25944039	1775	"*"	"Peak_5746"	1971	"."	9.39753	197.17448	193.82109	859	1971	"."	9.39753	197.17448	193.82109	859
"Peak_5751"	105.900115498708	-2.40157588701701	0.469449598732161	-5.11572678622567	3.12535177477127e-07	2.27285582818072e-06	"chr1"	2005369	2066700	61332	"+"	"intron:968"	"uc001air.3"	"5590"	"PRKCZ"	"hg19_genes_introns"	"chr1:2005369-2066700"	"chr1:2005369-2066700_PRKCZ"	"chr1:2005369-2066700_PRKCZ_hg19_genes_introns"	"PRKCZ_hg19_genes_introns"	"intron:968"	"uc001air.3"	"5590"	"PRKCZ"	"hg19_genes_introns"	"chr1:2005369-2066700"	"chr1:2005369-2066700_PRKCZ"	"chr1:2005369-2066700_PRKCZ_hg19_genes_introns"	"PRKCZ_hg19_genes_introns"	"chr1"	2064300	2065457	1158	"*"	"Peak_5751"	1970	"."	8.83832	197.00516	193.65233	532	1970	"."	8.83832	197.00516	193.65233	532
"Peak_5751"	105.900115498708	-2.40157588701701	0.469449598732161	-5.11572678622567	3.12535177477127e-07	2.27285582818072e-06	"chr1"	2036335	2066700	30366	"+"	"intron:996"	"uc001ais.3"	"5590"	"PRKCZ"	"hg19_genes_introns"	"chr1:2036335-2066700"	"chr1:2036335-2066700_PRKCZ"	"chr1:2036335-2066700_PRKCZ_hg19_genes_introns"	"PRKCZ_hg19_genes_introns"	"intron:996"	"uc001ais.3"	"5590"	"PRKCZ"	"hg19_genes_introns"	"chr1:2036335-2066700"	"chr1:2036335-2066700_PRKCZ"	"chr1:2036335-2066700_PRKCZ_hg19_genes_introns"	"PRKCZ_hg19_genes_introns"	"chr1"	2064300	2065457	1158	"*"	"Peak_5751"	1970	"."	8.83832	197.00516	193.65233	532	1970	"."	8.83832	197.00516	193.65233	532
"Peak_5751"	105.900115498708	-2.40157588701701	0.469449598732161	-5.11572678622567	3.12535177477127e-07	2.27285582818072e-06	"chr1"	2005715	2066700	60986	"+"	"intron:982"	"uc010nyw.2"	"5590"	"PRKCZ"	"hg19_genes_introns"	"chr1:2005715-2066700"	"chr1:2005715-2066700_PRKCZ"	"chr1:2005715-2066700_PRKCZ_hg19_genes_introns"	"PRKCZ_hg19_genes_introns"	"intron:982"	"uc010nyw.2"	"5590"	"PRKCZ"	"hg19_genes_introns"	"chr1:2005715-2066700"	"chr1:2005715-2066700_PRKCZ"	"chr1:2005715-2066700_PRKCZ_hg19_genes_introns"	"PRKCZ_hg19_genes_introns"	"chr1"	2064300	2065457	1158	"*"	"Peak_5751"	1970	"."	8.83832	197.00516	193.65233	532	1970	"."	8.83832	197.00516	193.65233	532
"Peak_5751"	105.900115498708	-2.40157588701701	0.469449598732161	-5.11572678622567	3.12535177477127e-07	2.27285582818072e-06	"chr1"	1991031	2066700	75670	"+"	"intron:954"	"uc001aiq.3"	"5590"	"PRKCZ"	"hg19_genes_introns"	"chr1:1991031-2066700"	"chr1:1991031-2066700_PRKCZ"	"chr1:1991031-2066700_PRKCZ_hg19_genes_introns"	"PRKCZ_hg19_genes_introns"	"intron:954"	"uc001aiq.3"	"5590"	"PRKCZ"	"hg19_genes_introns"	"chr1:1991031-2066700"	"chr1:1991031-2066700_PRKCZ"	"chr1:1991031-2066700_PRKCZ_hg19_genes_introns"	"PRKCZ_hg19_genes_introns"	"chr1"	2064300	2065457	1158	"*"	"Peak_5751"	1970	"."	8.83832	197.00516	193.65233	532	1970	"."	8.83832	197.00516	193.65233	532
